Title	Description	Link	pubDate	Image
Biden approves national security memo on China, Iran, North Korea...	President Joe Biden has approved a new national security memorandum ahead of Donald Trump's return to the White House that could serve as a road map for the incoming administration as it looks to counter growing cooperation among China, Iran, North Korea and Russia, the White House said Wednesday.	https://koreatimes.co.kr/www/nation/2024/12/501_388264.html?utm_source=fl	2024-12-11T18:47:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/d902b1a0ac80402384041482bab9610f.jpg
US House endorses annual defense policy bill, including maintaini...	The House of Representatives passed an annual defense policy bill Wednesday that calls for maintaining 28,500 American troops in Korea and reaffirming the United States' deterrence commitment to the Asian ally.	https://koreatimes.co.kr/www/nation/2024/12/501_388247.html?utm_source=fl	2024-12-11T16:17:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/20b1335c2c01460e80e1a1b40dfdffba.jpg
Afghan refugees minister killed by suicide blast: gov't source	The Afghan minister for refugees was killed on Wednesday in a suicide explosion at the ministry's offices in the capital Kabul, a government source told AFP.	https://koreatimes.co.kr/www/nation/2024/12/501_388232.html?utm_source=fl	2024-12-11T05:17:12-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/f137efccbf584b65bb4f92022eb946f9.png
Trump plans major reshaping of U.S. policies within hours of taki...	President-elect Donald Trump is planning a blizzard of more than 25 executive orders and directives on his first day in office on Jan. 20 as he seeks to dramatically reshape U.S. government policy on issues from immigration to energy.	https://koreatimes.co.kr/www/nation/2024/12/501_388230.html?utm_source=fl	2024-12-11T04:17:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/61d611c880fe49fc8f36cfe095e61cfa.png
Biden approves national security memo aimed at helping Trump on C...	President Joe Biden has approved a new national security memorandum that is meant to serve as a roadmap for the incoming Trump administration as it looks to counter growing cooperation among China, Iran, North Korea and Russia, the White House said Wednesday.	https://koreatimes.co.kr/www/nation/2024/12/501_388226.html?utm_source=fl	2024-12-11T03:47:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/086e46057149483e9cfab8c062402b12.png
Khamenei says Assad's fall will not weaken Iran	Iran's supreme leader Ayatollah Ali Khamenei said Wednesday the weakening of the anti-Israel 'resistance' after the ouster of Bashar al-Assad in Syria would not diminish Tehran's power.	https://koreatimes.co.kr/www/nation/2024/12/501_388229.html?utm_source=fl	2024-12-11T03:46:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/6078fd3ae4b147e08c48b0bd8d2a7bb9.png
US defense secretary in Japan to support alliance as Osprey aircr...	U.S. Defense Secretary Lloyd Austin met with officials in Japan on Tuesday to reaffirm the importance of their alliance and Washington's commitment to regional security as threats rise from China and North Korea.	https://koreatimes.co.kr/www/nation/2024/12/501_388205.html?utm_source=fl	2024-12-11T00:17:12-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/3d7caf2a4abb472ea71d4a568d029f74.jpg
Death toll from contaminated infant IV feeding bags in Mexico ris...	Authorities in Mexico said Tuesday that a total of 17 children have died in central Mexico from suspected contamination of IV feeding bags after four more deaths were confirmed.	https://koreatimes.co.kr/www/nation/2024/12/501_388174.html?utm_source=fl	2024-12-10T18:47:13-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/5919374b9b6046c5b43fac3db11bbb53.png
UnitedHealth murder suspect has angry outburst as details of his ...	Luigi Mangione, the suspect charged with murder in the shooting of a top UnitedHealth executive, briefly struggled with officers and angrily shouted while being escorted into a Pennsylvania courthouse on Tuesday, as a clearer picture of his motives began to emerge a day after his arrest ended a massive manhunt.	https://koreatimes.co.kr/www/nation/2024/12/501_388177.html?utm_source=fl	2024-12-10T18:46:13-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/a76f6ef9a2034ccb89e10629f69ad26a.png
Russian Embassy in N. Korea hosts reception on ratification of mu...	The Russian Embassy in North Korea has hosted a reception to celebrate the ratification of a mutual defense treaty between the two nations, the North's state media reported Wednesday.	https://koreatimes.co.kr/www/nation/2024/12/103_388164.html?utm_source=fl	2024-12-10T16:47:11-08:00	http://img.koreatimes.co.kr/upload/thumbnailV2/574901b346d9424d8ddf055acbbf6b10.png
